Word,Lemma
कलङ्कय,कलङ्कय
प्रदर्शनालयः,प्रदर्शनालयः
पटमण्डपः,प्रदर्शनालयः
द्रोणी,द्रोणी
सञ्चलनम्,सञ्चलनम्
सैन्ययात्रा,सञ्चलनम्
,
प्रतीक्षित,प्रतीक्षित
प्रत्येक,प्रत्येक
संशोधनीय,संशोधनीय
सुलोचना,सुलोचना
रोहिणी,रोहिणी
प्रतिमूर्तिः,प्रतिमूर्तिः
प्रज्ञा,प्रज्ञा
मेधा,प्रज्ञा
प्रतिभा,प्रज्ञा
मतिप्रकर्षः,प्रज्ञा
प्रतिबन्धः,प्रतिबन्धः
प्रतिपुरुषः,प्रतिपुरुषः
प्रदर्शकः,प्रदर्शकः
उद्बाधकः,प्रदर्शकः
प्रतिरुपकः,प्रदर्शकः
विज्ञापनम्,विज्ञापनम्
प्ररोचनम्,विज्ञापनम्
चारय,चारय
प्राकृतभाषा,प्राकृतभाषा
भाषा,प्राकृतभाषा
प्रवेशः,प्रवेशः
उपसंचारः,प्रवेशः
विनिवेशः,प्रवेशः
क्षेपणास्त्रम्,क्षेपणास्त्रम्
क्षिपणिः,क्षेपणास्त्रम्
स्थावर,स्थावर
प्रचलनम्,प्रचलनम्
सम्पुटः,सम्पुटः
सम्पुटकः,सम्पुटः
पेटिका,सम्पुटः
सम्पुटकः,सम्पुटकः
तुलसीदलम्,तुलसीदलम्
तुलसीपत्रम्,तुलसीदलम्
,
भरणी,भरणी
भरणीनक्षत्रम्,भरणी
याम्या,भरणी
धारणा,धारणा
अवगमः,धारणा
अवगमनम्,धारणा
चेतना,धारणा
ज्ञप्तिः,धारणा
धीतिः,धारणा
धीदा,धारणा
प्रबोधः,धारणा
प्राज्ञा,धारणा
विज्ञातिः,धारणा
वित्तिः,धारणा
सम्बोधः,धारणा
,
पैतृक,पैतृक
कौलिक,पैतृक
पित्र्य,पैतृक
पौर्विक,पैतृक
,
वपनभृतिः,वपनभृतिः
,
अन्नपूर्णा,अन्नपूर्णा
मुद्राङ्कित,मुद्राङ्कित
पौरुष,पौरुष
प्रस्थः,प्रस्थः
प्रस्थम्,प्रस्थः
पुत्रार्थिन्,पुत्रार्थिन्
दत्तकः,दत्तकः
पूलः,पूलः
पोटलः,पूलः
पोटलकः,पूलः
पोटलिका,पूलः
फालः,पूलः
मूटः,पूलः
अम्लीभू,अम्लीभू
सेतुः,सेतुः
पिण्डलः,सेतुः
पिण्डिलः,सेतुः
संवरः,सेतुः
सम्बरः,सेतुः
,
कृत्तिका,कृत्तिका
स्वभावः,स्वभावः
प्रकृतिः,स्वभावः
शीलः,स्वभावः
शीलता,स्वभावः
सहजम्,स्वभावः
सहजः,स्वभावः
सहजभावः,स्वभावः
सहजशीलः,स्वभावः
प्रकृतिः,प्रकृतिः
माया,प्रकृतिः
प्रकारः,प्रकारः
भेदः,प्रकारः
